Resultado,numero 1,numero 2,numero 3,numero 4,numero 5,numero 6
vence,1,9,13,50,51,59
perde,16,18,28,38,49,56
perde,08,12,16,21,23,29
perde,02,10,16,29,38,43
vence,23,24,32,38,40,41
perde,05,29,31,39,48,59
perde,10,23,40,47,51,59
perde,04,29,30,35,49,55
perde,13,15,30,31,44,55
perde,05,08,20,36,44,48
perde,02,17,27,29,35,57
perde,11,14,21,49,50,60
perde,09,14,18,31,48,59
perde,05,27,35,39,43,48
perde,01,04,14,15,26,60
perde,04,20,24,29,36,56
perde,01,20,33,41,42,44
perde,08,16,17,29,35,48
perde,08,13,24,33,37,58
perde,11,12,18,30,36,38
perde,08,17,49,53,54,55
perde,17,19,23,42,46,54
perde,01,27,29,50,54,60
perde,21,23,24,31,35,47
perde,04,17,35,37,45,58
perde,21,23,24,33,48,57
perde,01,07,14,20,51,53
perde,09,17,44,46,48,56
perde,02,04,08,12,18,52
perde,14,15,16,18,41,58
perde,03,09,18,23,37,54
perde,09,14,17,19,24,44
perde,15,22,43,47,55,58
perde,16,26,39,48,53,54
perde,08,11,20,31,53,54
perde,10,23,28,37,44,54
vence,2,22,28,31,36,53
perde,03,06,07,47,53,59
perde,11,17,23,26,53,59
perde,23,38,39,53,55,59
perde,04,27,28,35,39,44
perde,13,20,24,33,46,60
perde,04,06,09,48,51,60
perde,20,32,34,38,48,52
perde,17,34,41,51,52,58
perde,01,13,20,32,35,37
vence,5,27,37,38,41,50
vence,4,12,30,47,49,59
vence,6,10,19,24,25,29
vence,8,23,24,28,31,47
perde,18,36,39,44,55,58
perde,21,29,39,49,53,60
perde,06,13,14,35,38,51
perde,06,09,17,27,37,53
perde,03,34,35,37,42,60
perde,07,21,23,31,34,45
perde,03,04,10,18,37,45
perde,10,14,37,46,50,60
perde,14,15,17,37,45,49
perde,03,06,12,23,34,40
perde,01,02,18,30,50,60
perde,01,06,07,15,34,57
vence,8,22,26,33,37,54
perde,02,09,11,18,23,25
perde,14,16,51,53,55,59
perde,04,10,20,35,47,55
perde,15,26,32,33,35,41
perde,04,15,25,42,55,58
perde,17,22,23,41,42,57
perde,14,16,22,27,37,47
perde,01,12,25,30,50,52
vence,26,29,31,49,50,57
vence,17,19,29,31,44,57
perde,05,23,31,34,44,56
perde,05,26,42,45,51,57
perde,05,07,09,45,52,56
vence,12,18,23,25,45,50
vence,4,5,11,19,41,51
perde,16,23,30,32,52,58
perde,15,34,44,54,56,58
perde,08,26,29,44,45,58
perde,03,12,19,23,24,26
perde,17,18,19,23,26,48
perde,01,13,14,27,30,31
perde,03,06,12,17,22,34
perde,37,39,42,44,47,55
perde,18,32,38,48,50,57
perde,01,24,29,35,39,47
perde,12,26,35,44,59,60
perde,01,07,08,11,20,29
perde,01,08,27,30,42,54
perde,08,13,21,30,34,45
perde,03,35,36,42,50,52
perde,06,13,16,38,43,52
vence,5,20,40,42,46,58
perde,05,07,18,21,44,45
perde,09,10,24,35,56,58
vence,4,9,31,47,49,53
perde,04,05,11,27,39,47
perde,02,11,20,32,35,53
perde,06,28,32,37,47,49
perde,01,03,08,27,40,58
perde,13,19,42,52,54,57
perde,04,06,18,21,28,45
perde,19,29,30,33,40,42
vence,6,11,32,40,48,59
perde,01,05,08,10,19,55
perde,03,14,15,16,33,54
vence,2,8,24,36,51,52
perde,19,27,35,44,50,51
perde,10,26,29,37,52,59
perde,19,24,29,36,43,45
vence,11,26,27,30,34,41
perde,08,13,21,25,26,53
vence,10,11,15,27,53,60
perde,02,09,14,25,39,60
perde,15,31,38,45,47,48
perde,04,05,26,29,49,52
vence,4,13,14,44,49,57
perde,02,05,10,22,39,56
vence,26,32,42,45,55,59
perde,06,15,18,26,30,35
perde,13,15,26,36,48,55
perde,04,14,30,34,56,58
perde,12,14,28,32,43,48
vence,17,22,26,28,38,42
perde,07,16,22,33,36,41
perde,14,41,42,46,50,59
perde,01,04,06,16,34,38
perde,06,10,21,53,59,60
perde,02,12,25,34,50,54
perde,09,20,32,38,41,43
vence,11,31,35,40,56,57
perde,15,16,17,50,56,58
perde,02,15,24,26,34,38
perde,04,10,28,29,32,59
vence,1,5,23,25,28,31
perde,01,05,09,25,29,56
perde,07,17,35,51,52,57
perde,06,12,22,28,39,49
perde,11,12,14,37,40,47
perde,01,02,20,24,34,49
perde,04,31,38,53,54,57
perde,03,04,21,36,52,59
perde,03,06,13,22,32,44
perde,33,37,43,45,47,53
perde,01,03,15,20,27,52
vence,2,6,28,36,51,56
perde,16,28,40,43,53,54
perde,01,07,08,15,21,54
perde,06,08,09,26,27,60
perde,09,23,31,44,48,52
perde,06,08,10,18,52,53
perde,01,13,27,30,31,45
perde,02,03,04,30,34,50
perde,05,08,18,24,33,56
perde,24,33,35,42,44,52
perde,08,21,30,39,42,57
vence,20,27,30,31,40,53
perde,04,09,19,23,43,47
vence,11,14,25,32,51,59
perde,05,14,25,33,45,60
perde,12,33,44,50,51,52
vence,4,6,10,25,34,40
perde,38,41,46,55,58,60
perde,36,37,42,48,53,59
perde,24,27,35,44,50,51
perde,03,05,08,23,45,54
perde,03,11,21,36,41,45
perde,04,05,13,16,22,41
perde,03,04,22,28,29,41
perde,10,18,25,38,39,59
perde,01,02,36,38,54,58
perde,12,14,25,38,41,42
perde,05,07,26,46,57,58
perde,11,17,27,38,53,58
perde,12,30,40,47,48,60
vence,6,36,41,44,48,58
perde,03,19,21,29,40,56
perde,15,23,24,37,49,53
perde,17,18,25,28,41,55
perde,21,25,52,53,56,58
vence,2,26,30,35,46,54
perde,02,10,12,18,52,57
perde,02,23,29,42,56,57
perde,05,19,31,36,46,58
perde,02,03,10,24,26,51
perde,04,07,11,32,36,55
perde,07,17,39,43,47,49
perde,07,33,44,50,57,58
perde,02,33,34,45,52,59
vence,8,19,46,51,52,54
perde,01,17,36,47,51,58
perde,05,17,25,29,49,59
perde,09,13,30,35,37,56
vence,35,36,39,44,48,52
perde,02,04,07,28,35,42
perde,08,09,33,40,43,48
perde,25,43,47,49,54,56
perde,06,10,13,23,40,60
perde,15,23,47,57,58,59
vence,1,9,10,32,46,54
perde,04,05,16,17,24,60
perde,03,11,18,24,31,34
perde,11,24,27,34,44,50
perde,11,18,22,29,35,54
perde,03,06,07,30,46,48
perde,03,09,42,45,48,53
perde,05,06,21,33,34,55
perde,03,05,17,40,41,52
perde,07,08,27,40,54,55
perde,16,27,40,42,50,60
perde,39,40,44,45,53,56
vence,1,2,19,32,39,52
perde,08,09,10,35,45,50
vence,6,30,35,39,42,48
perde,02,04,17,24,27,54
perde,17,28,42,45,53,55
perde,05,07,32,34,35,44
perde,05,10,11,18,19,27
perde,06,09,13,18,24,42
perde,29,33,39,43,44,51
perde,08,10,15,26,38,46
perde,02,03,09,14,43,54
vence,2,15,30,38,48,53
vence,5,9,24,27,33,46
vence,6,8,18,34,38,47
vence,19,24,25,28,42,58
perde,17,19,21,27,28,35
perde,02,25,28,45,47,50
perde,04,05,10,39,52,55
perde,03,05,10,14,35,50
perde,04,08,31,34,35,40
perde,05,11,25,31,42,50
perde,08,09,25,29,36,55
perde,13,17,19,32,42,54
perde,05,15,20,26,28,42
perde,09,19,23,29,34,48
perde,04,17,18,28,36,37
perde,04,05,20,21,26,57
perde,07,26,40,49,57,60
vence,13,29,32,38,44,50
perde,05,12,18,36,44,51
vence,4,18,26,36,41,53
perde,17,24,26,43,49,51
vence,4,22,25,32,33,52
perde,05,09,25,40,55,58
perde,14,21,22,25,46,59
perde,22,37,44,46,54,55
perde,30,33,41,47,53,57
vence,14,20,29,36,44,47
perde,23,25,27,37,42,57
perde,01,04,18,48,50,55
perde,06,25,42,43,47,49
perde,01,31,32,37,38,39
perde,05,17,22,24,27,41
perde,08,09,37,45,51,55
perde,02,03,05,24,38,56
vence,2,8,35,42,49,56
perde,03,09,14,31,50,52
perde,20,37,48,50,53,55
perde,10,13,38,48,55,57
perde,04,08,16,21,42,56
perde,16,29,46,52,54,56
perde,14,18,21,39,53,59
perde,01,07,33,41,52,59
perde,03,21,24,32,39,46
perde,11,14,20,25,33,57
perde,04,16,28,33,50,57
perde,02,03,11,22,33,38
perde,01,20,21,30,34,35
vence,4,15,16,24,42,57
perde,08,14,20,25,46,55
perde,07,11,33,48,50,56
perde,07,08,22,25,46,57
perde,01,25,51,56,58,60
perde,02,11,14,22,33,36
perde,05,10,13,19,34,35
perde,15,27,30,37,47,60
perde,04,09,19,29,51,59
perde,24,31,33,34,37,55
perde,04,09,10,31,39,59
perde,07,21,26,31,52,56
perde,25,34,40,51,56,57
perde,04,07,27,36,50,56
perde,04,05,11,15,36,53
perde,05,20,31,37,49,60
perde,15,16,28,32,46,60
perde,02,12,13,22,30,59
perde,11,33,38,52,57,58
perde,17,25,48,49,50,57
perde,05,15,27,35,43,57
perde,03,22,25,31,57,58
perde,01,15,18,20,29,31
perde,15,19,32,37,50,52
perde,27,49,50,53,55,59
perde,14,22,30,47,54,58
perde,03,10,18,30,43,45
perde,11,14,36,53,54,57
vence,3,4,29,36,45,55
perde,03,08,16,23,28,36
vence,6,11,16,19,31,56
perde,10,11,20,27,44,49
perde,10,12,37,44,45,52
perde,02,03,19,41,47,49
perde,02,24,27,28,39,45
perde,01,02,24,25,26,37
perde,10,13,16,40,46,57
perde,02,15,18,20,52,58
vence,8,22,36,37,46,52
perde,03,08,14,28,35,60
perde,12,27,33,35,39,43
perde,01,21,38,40,57,58
perde,07,34,35,43,48,49
perde,09,14,20,30,35,54
vence,1,6,8,10,25,27
perde,01,07,11,18,40,51
vence,12,21,25,37,38,49
perde,07,10,27,37,49,53
perde,19,21,40,41,48,52
perde,09,13,17,24,33,58
perde,01,07,27,29,34,57
perde,09,10,44,48,51,55
vence,21,24,29,34,59,60
perde,10,27,37,47,50,51
perde,22,25,34,46,50,52
perde,17,27,39,46,47,51
vence,3,23,26,31,47,54
vence,16,24,34,44,54,57
perde,11,14,19,28,34,46
perde,09,28,44,45,52,54
perde,03,08,11,35,49,53
perde,01,12,40,42,43,56
perde,01,12,16,30,49,51
vence,18,22,25,27,43,44
perde,10,12,23,31,33,50
perde,05,06,10,17,58,59
perde,04,07,17,54,59,60
perde,12,26,28,30,35,59
perde,18,37,42,56,57,60
perde,08,13,36,44,52,59
perde,01,06,31,40,54,56
perde,04,16,21,22,27,44
perde,19,29,33,34,47,51
perde,01,08,20,28,29,38
perde,02,07,10,23,38,46
perde,03,22,23,26,32,59
perde,11,19,21,29,30,43
perde,02,13,37,42,49,57
perde,06,12,28,29,31,55
perde,13,25,30,39,43,60
perde,05,19,27,34,42,57
vence,10,14,31,34,45,58
perde,18,30,34,45,51,54
perde,03,11,13,46,52,54
perde,12,17,19,41,42,52
perde,06,20,25,29,42,50
perde,05,07,20,28,29,30
vence,3,7,29,37,54,60
perde,11,21,27,30,50,53
perde,13,23,24,26,41,48
perde,17,23,33,43,52,57
perde,11,21,28,30,54,57
perde,20,26,42,53,57,59
perde,03,09,14,26,32,47
perde,14,22,28,30,34,39
perde,03,04,11,22,27,36
perde,02,03,19,25,31,33
perde,03,15,31,33,46,57
perde,04,32,52,58,59,60
perde,28,38,39,43,51,57
vence,2,9,17,18,45,47
perde,16,17,22,25,38,57
perde,02,05,21,39,40,58
perde,03,09,17,27,28,41
perde,09,11,17,24,41,44
vence,6,11,27,40,46,49
perde,02,14,26,28,34,59
vence,4,15,31,34,37,38
perde,04,09,28,34,39,50
perde,05,06,28,39,46,49
vence,7,8,23,36,46,54
perde,15,17,18,20,26,37
perde,06,13,35,40,54,60
vence,9,36,37,41,51,53
perde,03,24,48,52,55,56
perde,09,15,27,50,53,57
perde,03,08,11,12,14,38
perde,05,09,20,28,31,56
perde,18,19,20,26,40,60
perde,18,23,25,54,58,60
perde,08,31,33,41,46,60
perde,04,08,39,45,48,53
perde,08,11,15,29,49,56
perde,11,13,23,36,50,58
perde,06,09,16,20,29,53
perde,25,26,28,32,57,60
perde,05,23,25,30,50,57
perde,05,15,24,26,35,39
perde,04,18,23,25,26,36
vence,8,22,32,43,53,56
perde,05,27,28,35,36,58
perde,21,30,31,33,39,49
vence,3,6,11,20,36,41
perde,12,13,20,29,32,41
perde,02,09,15,33,56,59
perde,08,15,23,26,36,37
vence,2,11,23,35,42,59
perde,08,17,20,27,38,53
perde,06,10,13,18,52,53
perde,12,14,51,52,56,60
perde,05,20,29,46,55,60
vence,10,16,21,29,44,55
perde,08,09,15,29,41,55
perde,13,15,18,24,30,51
perde,07,24,44,48,49,50
perde,08,10,27,41,49,52
vence,1,8,16,34,36,49
perde,02,14,19,33,50,56
perde,07,10,26,46,49,51
perde,20,25,35,40,51,57
perde,01,04,10,18,42,48
perde,01,16,25,26,43,48
perde,20,22,23,27,47,56
perde,05,07,10,30,31,47
perde,04,14,22,26,27,45
perde,15,25,36,45,50,58
perde,07,16,23,37,46,50
perde,03,05,27,32,44,48
vence,7,8,14,23,30,46
vence,11,14,18,30,33,39
perde,02,13,22,46,48,51
perde,01,20,23,49,50,57
perde,25,28,38,50,51,59
vence,8,11,19,30,39,50
vence,23,37,38,46,47,51
perde,18,19,20,25,36,56
vence,7,25,41,42,43,55
perde,02,09,12,18,42,49
perde,06,23,28,49,58,59
perde,04,12,23,36,43,52
perde,11,14,19,23,54,56
perde,02,12,16,21,23,24
perde,11,17,22,41,52,55
perde,10,28,40,54,55,59
perde,13,21,32,42,48,59
perde,11,33,52,55,57,59
perde,04,22,27,34,41,48
perde,10,20,31,33,35,37
perde,02,03,34,45,52,53
perde,02,09,13,25,49,51
perde,13,15,29,31,46,60
perde,07,16,21,34,36,38
perde,12,19,29,40,48,58
vence,11,16,27,47,55,59
vence,15,18,24,42,46,56
perde,01,07,22,26,41,50
perde,02,08,14,28,35,42
perde,08,09,28,33,38,47
perde,01,02,14,17,25,54
perde,11,19,26,32,44,55
perde,01,08,24,34,38,59
perde,05,42,54,56,59,60
vence,11,13,16,24,31,46
perde,05,11,16,33,47,49
perde,05,07,27,36,37,40
perde,08,30,31,42,45,48
perde,08,12,15,33,41,46
perde,16,25,29,42,45,59
vence,4,7,20,25,38,50
perde,08,09,18,21,27,42
perde,23,24,29,41,52,58
perde,04,22,27,29,34,57
vence,3,14,17,32,37,39
vence,5,6,10,21,33,47
perde,07,22,32,35,49,57
perde,07,35,36,38,46,56
vence,15,17,28,31,35,52
perde,01,05,12,34,45,47
perde,15,31,32,36,41,60
perde,04,12,23,24,37,58
vence,3,13,31,43,46,49
perde,17,31,34,41,54,58
perde,18,21,26,29,47,53
perde,14,17,24,28,44,50
perde,15,26,32,40,41,43
perde,13,31,32,34,35,52
perde,09,13,14,19,36,47
perde,06,18,23,24,30,43
perde,19,21,22,46,49,59
perde,04,36,38,44,50,56
perde,23,38,45,48,57,60
perde,02,17,31,33,36,48
perde,08,14,16,24,31,42
perde,01,14,30,37,40,46
perde,02,14,17,23,25,60
perde,21,38,43,46,52,59
vence,21,36,40,49,54,55
perde,08,09,42,52,57,58
perde,16,27,28,31,38,50
vence,8,12,15,41,47,53
perde,02,16,22,30,39,49
perde,22,42,45,52,54,60
perde,04,12,20,30,37,58
perde,06,08,10,12,16,47
perde,09,32,34,45,47,51
perde,17,19,35,38,48,50
perde,03,04,28,50,52,53
perde,04,07,21,41,47,55
perde,03,10,17,20,26,54
vence,1,10,25,43,50,56
perde,08,17,29,42,50,58
perde,03,16,19,31,38,45
vence,9,13,22,25,26,31
perde,07,12,16,23,43,53
vence,14,27,35,40,50,55
perde,04,09,24,25,33,59
perde,01,03,05,12,17,54
perde,25,39,50,54,55,59
perde,02,39,49,53,54,56
vence,5,17,24,52,55,57
perde,13,17,18,20,47,48
perde,19,22,38,43,45,57
vence,4,11,12,19,43,49
perde,06,08,20,25,29,60
perde,12,18,21,26,42,55
perde,32,38,40,41,46,60
perde,24,31,34,44,53,60
perde,11,13,21,33,41,43
perde,05,17,25,30,31,46
perde,01,02,05,22,25,38
perde,13,15,24,39,41,43
perde,11,26,42,49,56,59
vence,12,13,33,53,54,56
perde,10,15,16,19,21,47
perde,01,23,29,53,55,56
perde,03,04,32,53,55,58
perde,01,13,17,19,35,38
perde,02,16,18,49,51,59
perde,09,17,24,26,40,52
perde,01,06,13,22,36,54
perde,07,19,22,23,27,34
vence,10,15,16,19,28,35
vence,12,15,18,21,51,56
perde,28,29,40,45,52,57
perde,01,05,13,44,53,57
vence,13,23,24,34,45,53
perde,05,11,25,36,53,56
perde,22,25,38,40,46,59
vence,5,18,21,26,39,59
perde,09,10,11,35,36,58
perde,03,04,09,19,26,34
perde,02,05,08,31,50,52
perde,03,11,25,39,43,60
perde,05,22,32,54,55,60
perde,05,11,19,27,44,55
perde,06,11,22,26,59,60
vence,3,19,34,44,56,58
perde,01,03,08,24,37,51
perde,02,06,07,22,24,54
perde,10,14,19,29,54,57
perde,03,09,15,25,29,31
perde,02,06,35,36,43,49
vence,9,16,31,41,53,55
perde,15,16,39,46,53,54
perde,01,04,14,19,29,42
perde,10,15,30,33,48,55
perde,14,29,34,39,42,51
perde,20,33,49,52,55,57
perde,06,16,17,23,44,59
perde,06,16,29,30,52,53
perde,01,02,17,25,29,43
perde,09,24,33,37,48,54
perde,01,02,06,22,48,59
perde,07,18,22,50,51,57
perde,10,33,39,41,46,51
perde,02,07,12,48,54,59
vence,10,14,32,47,50,56
perde,01,18,24,26,51,57
perde,04,05,22,30,38,48
perde,06,10,27,29,36,41
perde,09,26,28,35,41,55
perde,04,06,09,53,55,58
vence,19,23,34,40,41,58
perde,13,18,28,40,42,51
perde,09,11,34,42,49,54
vence,3,8,17,20,38,53
perde,10,21,39,43,44,56
perde,17,18,20,39,41,60
perde,07,18,31,54,57,59
perde,05,12,22,41,48,51
perde,06,09,20,51,52,53
perde,06,20,23,28,35,56
perde,07,16,20,34,44,48
perde,17,42,52,53,55,56
perde,10,29,41,47,51,52
perde,03,04,14,21,40,45
perde,02,21,41,45,47,53
perde,02,33,42,50,51,53
perde,06,11,30,34,43,53
perde,17,24,40,42,49,53
vence,13,20,29,42,43,57
perde,34,40,41,43,52,55
perde,18,19,23,27,38,40
perde,30,31,55,56,58,60
vence,13,35,39,45,51,60
perde,12,16,19,32,47,53
perde,04,18,23,32,36,39
perde,03,14,40,52,59,60
vence,22,25,28,41,45,57
perde,06,12,13,30,33,46
perde,02,16,22,25,36,37
perde,07,24,30,43,44,55
perde,24,28,41,46,48,54
perde,10,20,21,28,32,37
perde,02,09,12,25,41,54
perde,13,18,24,26,47,49
vence,3,19,34,41,48,53
perde,02,10,24,25,26,45
perde,07,12,18,40,50,51
vence,24,26,27,36,39,59
perde,09,26,36,40,41,45
perde,02,13,15,26,31,50
perde,22,30,35,38,45,59
perde,06,09,13,20,27,43
perde,15,19,39,55,56,59
perde,10,17,22,25,56,59
perde,04,06,13,43,45,55
perde,13,14,36,41,44,55
vence,1,8,10,36,43,51
vence,8,18,21,22,38,60
perde,02,07,19,33,42,60
perde,04,07,09,23,35,49
perde,19,33,34,39,43,48
perde,14,34,36,46,48,52
perde,04,08,11,27,45,53
perde,16,25,45,48,57,58
perde,05,12,19,24,40,42
perde,03,05,23,28,46,53
perde,09,11,12,19,29,35
vence,8,28,30,32,46,60
perde,02,15,17,23,30,31
vence,32,44,48,51,53,59
vence,8,17,34,38,42,51
perde,05,08,10,35,49,57
perde,01,33,42,47,49,52
perde,20,40,43,46,53,55
perde,02,27,28,34,37,48
vence,2,12,32,38,47,48
perde,12,15,18,20,24,40
perde,01,04,39,48,55,60
perde,02,07,18,37,52,57
perde,02,04,29,30,46,53
perde,01,07,37,48,49,54
vence,6,27,28,33,46,48
perde,01,06,22,25,42,43
perde,04,05,09,21,45,60
perde,03,14,16,26,36,37
perde,08,12,14,27,52,55
perde,04,07,18,27,49,54
perde,11,14,22,27,31,56
perde,10,11,12,25,52,53
perde,15,30,45,52,54,56
perde,06,20,32,37,41,53
perde,09,11,18,28,44,53
perde,12,16,22,37,49,57
vence,2,4,16,21,36,53
perde,05,38,42,53,58,59
vence,26,44,46,49,55,56
vence,2,3,44,47,50,54
perde,10,15,16,32,42,45
vence,8,17,46,48,56,60
perde,01,06,07,17,50,60
perde,09,15,30,33,47,48
perde,01,27,30,44,45,60
perde,05,17,18,44,51,60
perde,01,02,16,19,30,43
perde,03,04,09,10,22,23
perde,02,04,07,18,50,53
perde,06,22,33,43,48,58
perde,20,25,31,44,51,53
vence,4,9,21,34,54,59
perde,08,37,44,52,54,58
vence,23,41,42,48,49,59
vence,1,3,12,13,53,59
perde,03,12,25,26,41,58
perde,10,13,20,37,41,54
perde,27,34,50,51,55,60
vence,8,11,13,33,38,48
perde,17,35,38,43,49,50
perde,04,15,22,23,27,48
perde,12,15,26,41,50,51
vence,2,14,22,23,29,47
vence,2,4,16,24,51,52
perde,15,29,31,53,56,59
perde,04,21,25,34,40,58
perde,07,39,40,49,54,59
vence,19,22,29,41,44,59
perde,08,17,32,33,55,56
perde,07,11,15,19,24,26
vence,2,22,29,31,41,55
perde,01,02,12,23,53,60
perde,04,16,17,27,33,54
perde,01,06,11,27,48,50
perde,03,04,06,20,22,58
vence,10,13,22,41,42,58
perde,02,03,12,19,30,45
perde,15,22,27,33,40,45
perde,09,19,28,33,41,58
perde,26,41,46,47,48,49
perde,07,21,38,44,57,58
perde,09,13,16,43,44,50
perde,01,15,20,30,34,51
perde,06,17,21,30,33,39
perde,06,20,31,40,50,58
perde,08,15,23,24,31,56
perde,02,10,20,21,38,50
perde,18,27,37,40,45,49
perde,02,29,35,41,51,52
vence,18,23,50,52,55,58
perde,10,17,24,55,56,57
perde,12,17,22,24,40,59
perde,05,07,37,38,45,57
perde,04,06,16,43,45,57
perde,07,11,15,31,40,57
perde,03,13,28,44,56,60
perde,18,33,35,37,38,45
perde,07,16,38,48,54,59
perde,04,15,33,34,47,49
perde,03,12,28,33,34,47
perde,08,17,31,38,48,54
perde,10,21,29,43,44,52
perde,03,04,16,40,43,45
vence,2,20,24,27,36,52
perde,04,09,29,37,38,59
perde,13,18,38,55,57,60
perde,02,09,15,19,55,57
perde,06,29,38,39,46,48
perde,12,31,35,39,46,60
perde,01,03,12,23,28,59
vence,3,20,28,46,47,52
perde,06,12,32,41,47,49
vence,4,36,44,46,53,56
perde,11,14,45,46,49,52
perde,25,33,35,41,51,60
perde,03,05,11,13,33,35
perde,04,09,18,25,56,59
perde,34,41,45,47,51,53
perde,11,13,24,32,45,57
vence,7,12,19,34,40,53
vence,9,23,39,41,49,58
perde,06,35,36,43,58,59
perde,08,15,24,37,41,60
perde,20,33,39,41,50,53
perde,12,27,28,37,46,59
perde,21,25,26,36,53,59
perde,04,28,29,41,56,60
perde,02,13,31,42,43,52
perde,10,25,31,47,55,56
perde,37,38,43,52,57,58
perde,05,07,10,17,54,58
perde,01,21,35,53,54,58
perde,18,37,53,54,55,60
perde,05,11,36,44,46,58
perde,10,23,24,25,36,49
perde,17,26,27,28,38,43
perde,14,41,45,48,50,59
perde,06,10,19,20,43,54
perde,10,20,40,50,55,57
perde,09,23,29,32,51,60
vence,7,16,38,40,41,52
vence,10,13,24,41,42,56
vence,9,20,24,36,40,42
perde,13,34,40,42,45,57
vence,8,12,23,50,54,60
perde,01,11,27,29,51,53
vence,15,17,33,41,47,48
perde,27,31,32,37,54,56
vence,11,34,45,48,51,54
perde,01,03,29,38,46,47
vence,22,29,36,41,48,58
perde,04,08,32,34,39,40
perde,14,16,41,45,54,57
perde,05,27,45,54,58,59
perde,03,12,19,40,42,56
vence,4,13,17,27,39,50
perde,04,32,38,42,43,53
vence,3,4,46,50,56,59
perde,28,34,39,46,55,60
perde,17,35,47,51,59,60
perde,15,24,28,30,43,46
perde,06,24,33,48,52,60
perde,03,04,27,35,40,49
perde,06,07,08,24,25,28
perde,17,31,38,45,48,59
perde,03,12,29,33,52,60
perde,10,16,35,49,51,53
perde,12,14,37,47,52,60
perde,03,12,37,47,50,59
perde,27,33,38,41,48,51
perde,38,39,49,50,53,56
perde,05,13,31,33,36,48
perde,02,05,34,37,42,52
perde,02,07,11,27,48,56
perde,03,09,20,37,53,59
perde,20,27,30,33,50,54
perde,07,21,25,28,33,41
perde,13,20,31,38,54,59
vence,9,25,26,40,41,49
perde,12,15,17,40,43,54
perde,08,14,22,42,48,50
perde,06,08,13,35,57,60
perde,08,14,29,46,56,59
perde,01,12,25,30,35,42
vence,4,12,14,21,26,28
perde,16,23,26,33,49,53
perde,11,24,25,41,44,59
perde,08,21,28,29,45,53
perde,02,07,09,32,45,55
perde,08,28,29,34,41,48
vence,3,7,24,32,36,45
perde,06,12,27,33,55,58
perde,18,23,43,48,51,60
perde,20,30,37,44,49,53
vence,14,16,19,21,33,55
perde,01,10,20,23,40,56
perde,07,23,25,28,32,48
perde,24,34,37,49,50,53
perde,12,13,28,48,54,58
perde,09,18,34,44,56,59
perde,04,05,24,33,49,59
perde,15,19,29,47,49,58
perde,19,29,44,54,56,57
perde,13,17,34,35,37,41
perde,03,33,41,48,58,60
perde,10,23,30,36,53,60
perde,04,13,25,30,34,42
perde,22,26,30,42,43,51
perde,21,22,27,35,55,57
perde,01,09,12,17,46,57
perde,06,21,25,34,44,48
perde,14,20,21,26,34,53
perde,08,11,20,26,29,40
perde,06,15,23,39,47,51
perde,07,09,34,36,37,47
perde,16,35,37,39,42,47
perde,16,21,23,32,44,56
perde,03,47,48,52,53,56
perde,05,13,14,18,53,56
perde,07,11,29,38,39,48
vence,2,7,11,16,40,44
perde,06,07,10,44,45,48
perde,07,08,11,28,46,57
perde,04,28,37,41,42,48
perde,06,10,19,25,39,52
perde,12,24,31,43,48,58
perde,04,19,36,43,52,53
perde,01,13,29,40,41,58
vence,1,13,24,40,44,50
perde,07,19,22,24,51,60
perde,02,13,19,21,24,52
perde,12,31,33,34,43,59
vence,1,6,12,29,34,58
perde,08,10,18,19,48,53
perde,19,26,43,47,52,55
perde,08,09,12,28,34,46
perde,13,19,30,35,42,50
perde,13,29,31,42,48,59
vence,5,9,25,27,38,40
perde,22,28,30,40,42,44
perde,12,14,20,42,44,53
perde,01,12,16,21,42,49
perde,02,03,19,23,36,53
perde,08,18,20,43,52,57
perde,04,24,33,37,41,59
perde,19,26,32,48,58,59
vence,5,12,16,18,22,24
perde,09,28,42,51,53,58
perde,09,24,38,55,56,58
perde,01,04,07,19,46,53
perde,14,16,34,44,53,58
perde,16,30,31,33,41,55
vence,14,15,30,53,55,60
perde,21,26,36,40,46,47
perde,15,26,42,49,55,58
perde,04,18,29,44,46,52
perde,02,04,06,27,46,48
perde,31,34,39,41,46,47
perde,12,23,26,28,37,49
perde,11,12,28,43,50,60
perde,04,06,11,20,25,57
perde,09,12,16,27,36,53
perde,09,30,43,51,54,57
vence,2,6,13,14,17,44
perde,03,26,27,36,38,58
perde,03,06,19,25,52,54
perde,01,12,14,26,47,58
perde,23,32,47,48,54,59
perde,17,18,23,31,54,56
perde,08,15,32,39,43,57
perde,04,14,32,38,39,58
vence,21,23,33,38,48,51
perde,09,27,30,57,58,60
perde,09,10,37,42,49,53
vence,2,5,23,33,52,59
perde,07,09,13,29,40,46
perde,06,07,11,29,34,44
perde,02,06,35,42,43,47
perde,02,03,15,21,23,34
perde,12,13,21,28,35,54
perde,11,12,24,31,50,51
perde,15,24,37,43,46,48
perde,02,15,17,21,22,37
vence,12,13,15,26,33,48
perde,04,09,17,28,29,51
perde,15,25,33,39,43,45
perde,16,18,19,31,50,53
perde,02,31,37,45,50,55
perde,01,23,28,46,52,59
perde,01,30,41,43,50,57
perde,12,20,22,26,49,52
perde,13,21,26,27,35,50
perde,11,21,47,51,55,59
vence,2,5,15,20,43,57
perde,12,25,40,43,51,53
perde,02,06,40,49,53,58
perde,02,05,10,13,48,52
perde,09,12,25,52,57,60
perde,01,10,15,34,41,53
perde,23,24,45,51,52,57
vence,8,9,11,48,53,60
